Customer_ID,Gender,SeniorCitizen,Tenure_Months,Plan_Type,Monthly_Charges,Contract,Payment_Method,InternetService,Support_Tickets,Is_Churned
C4029,Female,0,53,Postpaid,1284,2-year,Cash,Fiber,1,1
C4030,Female,0,24,Postpaid,1118,1-year,Credit Card,Fiber,0,1
C4031,Male,0,26,Prepaid,459,Month-to-month,Credit Card,DSL,4,1
C4032,Male,1,47,Prepaid,502,Month-to-month,Credit Card,Fiber,5,1
C4033,Male,1,42,Prepaid,382,Month-to-month,UPI,Fiber,6,1
C4034,Female,0,53,Prepaid,523,Month-to-month,Credit Card,Fiber,7,1
C4035,Male,0,60,Prepaid,355,Month-to-month,UPI,DSL,0,0
C4036,Male,0,39,Postpaid,1039,2-year,Debit Card,Fiber,1,1
C4037,Female,0,58,Prepaid,282,Month-to-month,Debit Card,DSL,0,0
C4038,Female,1,3,Prepaid,328,Month-to-month,Credit Card,DSL,0,1
C4039,Female,0,2,Prepaid,284,Month-to-month,Credit Card,Fiber,5,1
C4040,Male,0,6,Prepaid,359,Month-to-month,UPI,DSL,2,0
C4041,Female,0,21,Prepaid,570,Month-to-month,Debit Card,Fiber,3,0
C4042,Female,0,9,Postpaid,1230,2-year,Debit Card,Fiber,6,1
C4043,Male,1,10,Prepaid,577,Month-to-month,Debit Card,Fiber,4,1
C4044,Female,0,36,Postpaid,1131,2-year,UPI,Fiber,6,1
C4045,Male,0,59,Prepaid,427,Month-to-month,UPI,Fiber,2,0
C4046,Male,0,3,Postpaid,1038,1-year,Credit Card,Fiber,3,1
C4047,Female,0,41,Postpaid,839,1-year,Cash,DSL,1,0
C4048,Female,0,24,Prepaid,543,Month-to-month,Cash,Fiber,5,1
C4049,Female,0,22,Prepaid,284,Month-to-month,Credit Card,DSL,5,1
C4050,Female,0,49,Prepaid,443,Month-to-month,Debit Card,Fiber,2,1
C4051,Female,0,14,Postpaid,960,1-year,Cash,Fiber,6,0
C4052,Female,0,42,Postpaid,1278,1-year,UPI,Fiber,3,1
C4053,Male,0,45,Prepaid,573,Month-to-month,Debit Card,Fiber,5,1
C4054,Male,0,44,Prepaid,542,Month-to-month,UPI,DSL,7,1
C4055,Female,0,27,Postpaid,1109,1-year,UPI,Fiber,7,1
C4056,Male,0,33,Postpaid,779,2-year,UPI,Fiber,2,1
C4057,Female,0,60,Postpaid,812,1-year,Credit Card,Fiber,5,0
C4058,Male,0,22,Postpaid,836,1-year,Debit Card,Fiber,0,0
C4059,Male,0,29,Prepaid,546,Month-to-month,Credit Card,Fiber,0,0
C4060,Male,1,19,Postpaid,976,1-year,UPI,Fiber,2,0
C4061,Female,0,19,Postpaid,802,2-year,UPI,Fiber,6,0
C4062,Male,0,6,Postpaid,806,2-year,Credit Card,Fiber,2,0
C4063,Female,0,45,Prepaid,315,Month-to-month,Credit Card,Fiber,6,1
C4064,Male,0,19,Prepaid,396,Month-to-month,Credit Card,DSL,4,1
C4065,Male,0,13,Prepaid,407,Month-to-month,UPI,Fiber,1,0
C4066,Male,0,59,Prepaid,318,Month-to-month,Debit Card,Fiber,7,1
C4067,Male,0,26,Prepaid,272,Month-to-month,Cash,Fiber,0,1
C4068,Male,0,22,Postpaid,1022,2-year,Credit Card,Fiber,5,1
C4069,Female,0,21,Prepaid,497,Month-to-month,Debit Card,Fiber,2,0
C4070,Female,0,36,Prepaid,558,Month-to-month,Cash,Fiber,3,0
C4071,Male,0,56,Postpaid,833,2-year,Credit Card,Fiber,5,0
C4072,Male,0,2,Postpaid,736,1-year,Debit Card,Fiber,1,1
C4073,Male,0,47,Prepaid,426,Month-to-month,Debit Card,DSL,3,0
C4074,Male,1,44,Prepaid,444,Month-to-month,UPI,DSL,5,1
C4075,Female,0,30,Postpaid,882,1-year,Credit Card,Fiber,1,0
C4076,Male,0,27,Postpaid,1158,1-year,Debit Card,Fiber,3,1
C4077,Female,1,7,Prepaid,399,Month-to-month,UPI,DSL,7,1
C4078,Male,0,20,Prepaid,590,Month-to-month,Debit Card,DSL,0,0
C4079,Female,0,50,Prepaid,294,Month-to-month,Credit Card,None,2,0
C4080,Male,0,31,Postpaid,1032,1-year,Credit Card,Fiber,6,1
C4081,Male,1,23,Prepaid,416,Month-to-month,Credit Card,Fiber,5,1
C4082,Female,1,13,Prepaid,446,Month-to-month,Credit Card,DSL,2,0
C4083,Male,0,17,Prepaid,455,Month-to-month,Debit Card,DSL,4,1
C4084,Male,0,4,Postpaid,1078,1-year,Credit Card,Fiber,5,1
C4085,Male,0,57,Prepaid,317,Month-to-month,Cash,DSL,2,0
C4086,Female,0,14,Prepaid,346,Month-to-month,Credit Card,Fiber,6,1
C4087,Male,0,20,Postpaid,790,2-year,Debit Card,Fiber,5,0
C4088,Male,0,60,Prepaid,326,Month-to-month,Cash,Fiber,7,1
C4089,Female,0,13,Prepaid,486,Month-to-month,UPI,Fiber,0,0
C4090,Female,0,3,Postpaid,1268,1-year,Debit Card,DSL,1,1
C4091,Female,0,26,Prepaid,540,Month-to-month,UPI,DSL,1,0
C4092,Male,0,26,Postpaid,1233,2-year,Debit Card,DSL,2,1
C4093,Male,0,18,Prepaid,557,Month-to-month,Credit Card,Fiber,3,0
C4094,Male,1,32,Prepaid,545,Month-to-month,Cash,Fiber,2,0
C4095,Female,0,14,Postpaid,776,1-year,Debit Card,Fiber,5,0
C4096,Male,0,47,Prepaid,497,Month-to-month,UPI,Fiber,1,0
C4097,Male,0,3,Postpaid,1082,1-year,UPI,DSL,6,1
C4098,Female,0,1,Prepaid,463,Month-to-month,Credit Card,Fiber,7,1
C4099,Female,1,26,Prepaid,501,Month-to-month,Credit Card,Fiber,5,1
C4100,Female,0,24,Postpaid,1040,1-year,UPI,Fiber,4,1
C4101,Female,0,49,Prepaid,483,Month-to-month,UPI,Fiber,7,1
C4102,Female,0,35,Prepaid,578,Month-to-month,Credit Card,DSL,1,0
C4103,Male,0,14,Prepaid,265,Month-to-month,UPI,Fiber,3,0
C4104,Female,0,3,Prepaid,423,Month-to-month,Debit Card,DSL,3,1
C4105,Male,0,13,Postpaid,1105,2-year,Debit Card,DSL,4,1
C4106,Male,0,47,Postpaid,781,1-year,Debit Card,Fiber,5,0
C4107,Female,0,50,Postpaid,720,2-year,UPI,Fiber,7,0
C4108,Female,0,14,Postpaid,1097,2-year,UPI,DSL,5,1
C4109,Female,1,21,Prepaid,261,Month-to-month,Credit Card,Fiber,5,1
C4110,Male,0,26,Prepaid,559,Month-to-month,Cash,DSL,7,1
C4111,Female,1,3,Postpaid,1101,1-year,UPI,Fiber,6,1
C4112,Female,0,51,Prepaid,250,Month-to-month,UPI,Fiber,3,0
C4113,Female,0,40,Prepaid,360,Month-to-month,UPI,DSL,2,0
C4114,Female,0,4,Postpaid,979,1-year,Debit Card,Fiber,2,1
C4115,Female,0,36,Prepaid,378,Month-to-month,Credit Card,Fiber,6,1
C4116,Male,0,51,Prepaid,342,Month-to-month,UPI,Fiber,6,1
C4117,Male,0,43,Prepaid,288,Month-to-month,Credit Card,Fiber,7,1
C4118,Male,0,1,Postpaid,1041,2-year,Debit Card,Fiber,6,1
C4119,Female,0,40,Prepaid,408,Month-to-month,Credit Card,Fiber,1,0
C4120,Female,0,47,Prepaid,435,Month-to-month,Debit Card,Fiber,7,1
C4121,Female,0,33,Postpaid,944,1-year,Debit Card,DSL,0,0
C4122,Male,0,7,Postpaid,952,2-year,Debit Card,Fiber,2,0
C4123,Female,0,53,Postpaid,973,2-year,Credit Card,Fiber,7,0
C4124,Female,0,52,Prepaid,278,Month-to-month,Debit Card,Fiber,2,0
C4125,Female,0,52,Prepaid,338,Month-to-month,Cash,Fiber,5,1
C4126,Male,0,56,Prepaid,300,Month-to-month,Credit Card,Fiber,6,1
C4127,Female,0,11,Prepaid,396,Month-to-month,UPI,Fiber,7,1
C4128,Male,0,27,Prepaid,563,Month-to-month,Debit Card,DSL,5,1
C4129,Female,0,14,Prepaid,285,Month-to-month,UPI,Fiber,6,1
C4130,Male,0,22,Prepaid,533,Month-to-month,Cash,Fiber,4,1
C4131,Male,0,16,Postpaid,746,2-year,UPI,DSL,2,0
C4132,Male,0,46,Postpaid,756,2-year,Cash,Fiber,6,0
C4133,Female,0,12,Prepaid,594,Month-to-month,Credit Card,DSL,1,0
C4134,Female,0,49,Prepaid,540,Month-to-month,Debit Card,Fiber,6,1
C4135,Male,0,46,Prepaid,598,Month-to-month,Credit Card,DSL,7,1
C4136,Male,0,10,Prepaid,354,Month-to-month,Cash,DSL,7,1
C4137,Female,1,24,Prepaid,470,Month-to-month,UPI,DSL,5,1
C4138,Female,0,46,Prepaid,325,Month-to-month,UPI,Fiber,7,1
C4139,Male,0,18,Postpaid,732,1-year,UPI,DSL,4,0
C4140,Female,0,22,Postpaid,1214,2-year,Cash,Fiber,2,1
C4141,Female,0,9,Postpaid,956,1-year,Credit Card,DSL,1,0
C4142,Female,0,17,Postpaid,825,1-year,Debit Card,Fiber,7,0
C4143,Female,0,38,Postpaid,812,1-year,Debit Card,Fiber,4,0
C4144,Male,1,40,Postpaid,1041,1-year,Debit Card,Fiber,0,1
C4145,Female,0,58,Prepaid,459,Month-to-month,Debit Card,Fiber,5,1
C4146,Female,0,13,Prepaid,407,Month-to-month,Credit Card,Fiber,1,0
C4147,Male,1,50,Postpaid,1097,1-year,Debit Card,DSL,7,1
C4148,Male,1,37,Prepaid,482,Month-to-month,Debit Card,Fiber,2,0
C4149,Female,0,6,Postpaid,1020,2-year,UPI,DSL,4,1
C4150,Female,1,21,Postpaid,837,2-year,UPI,Fiber,0,0
C4151,Female,0,51,Postpaid,1054,2-year,UPI,Fiber,1,1
C4152,Female,1,36,Prepaid,559,Month-to-month,Credit Card,Fiber,0,0
C4153,Male,0,7,Prepaid,576,Month-to-month,Credit Card,Fiber,1,0
C4154,Male,0,36,Postpaid,1182,1-year,Credit Card,Fiber,2,1
C4155,Male,0,25,Postpaid,758,1-year,Cash,None,1,0
C4156,Female,0,11,Prepaid,490,Month-to-month,UPI,Fiber,2,0
C4157,Female,0,44,Postpaid,1050,1-year,Debit Card,DSL,7,1
C4158,Female,0,14,Postpaid,1038,1-year,Credit Card,Fiber,1,1
C4159,Female,0,45,Prepaid,498,Month-to-month,UPI,DSL,7,1
C4160,Male,0,29,Postpaid,1135,1-year,Credit Card,Fiber,6,1
C4161,Male,0,10,Prepaid,270,Month-to-month,Cash,DSL,4,1
C4162,Female,0,50,Prepaid,404,Month-to-month,UPI,Fiber,7,1
C4163,Male,0,48,Prepaid,276,Month-to-month,Credit Card,Fiber,1,1
C4164,Female,0,5,Postpaid,1180,1-year,UPI,Fiber,1,1
C4165,Female,1,8,Postpaid,813,2-year,UPI,Fiber,3,0
C4166,Male,0,46,Prepaid,306,Month-to-month,Credit Card,Fiber,3,0
C4167,Female,0,5,Postpaid,717,1-year,Debit Card,Fiber,7,1
C4168,Female,0,58,Postpaid,934,1-year,Debit Card,DSL,1,0
C4169,Male,0,60,Postpaid,1009,1-year,Credit Card,Fiber,3,1
C4170,Female,0,24,Prepaid,297,Month-to-month,Cash,Fiber,7,1
C4171,Female,0,40,Prepaid,399,Month-to-month,UPI,Fiber,2,0
C4172,Male,0,57,Prepaid,407,Month-to-month,Debit Card,DSL,7,1
C4173,Female,0,26,Postpaid,1096,1-year,Credit Card,Fiber,3,1
C4174,Male,0,6,Prepaid,400,Month-to-month,Debit Card,Fiber,1,0
C4175,Female,0,16,Postpaid,1117,2-year,Debit Card,Fiber,5,1
C4176,Male,1,60,Postpaid,983,1-year,Cash,Fiber,0,0
C4177,Male,0,36,Postpaid,1284,1-year,UPI,Fiber,5,1
C4178,Male,0,12,Postpaid,1027,1-year,Debit Card,DSL,5,1
C4179,Female,0,11,Prepaid,509,Month-to-month,Debit Card,Fiber,5,1
C4180,Male,0,3,Postpaid,920,2-year,Debit Card,Fiber,5,1
C4181,Male,0,44,Prepaid,411,Month-to-month,Credit Card,DSL,7,1
C4182,Male,0,37,Postpaid,781,1-year,UPI,Fiber,0,0
C4183,Male,1,6,Postpaid,993,2-year,UPI,DSL,1,0
C4184,Male,0,19,Postpaid,1074,1-year,UPI,None,7,1
C4185,Female,0,18,Postpaid,1233,1-year,Debit Card,None,1,1
C4186,Female,0,16,Prepaid,299,Month-to-month,Debit Card,Fiber,0,0
C4187,Female,0,23,Prepaid,384,Month-to-month,UPI,Fiber,6,1
C4188,Female,0,43,Postpaid,1081,1-year,Cash,DSL,6,1
C4189,Female,0,37,Prepaid,428,Month-to-month,UPI,Fiber,4,1
C4190,Female,0,9,Prepaid,513,Month-to-month,Credit Card,Fiber,7,1
C4191,Female,0,3,Prepaid,560,Month-to-month,UPI,Fiber,3,1
C4192,Male,0,8,Prepaid,453,Month-to-month,Debit Card,Fiber,4,1
C4193,Female,0,38,Prepaid,548,Month-to-month,Debit Card,None,2,0
C4194,Male,0,4,Postpaid,847,1-year,Credit Card,DSL,5,1
C4195,Male,0,12,Postpaid,1153,1-year,Debit Card,Fiber,6,1
C4196,Female,0,44,Prepaid,308,Month-to-month,UPI,DSL,5,1
C4197,Male,0,31,Postpaid,1200,2-year,Credit Card,Fiber,0,1
C4198,Male,0,25,Prepaid,573,Month-to-month,Credit Card,DSL,0,0
C4199,Male,0,53,Prepaid,416,Month-to-month,UPI,Fiber,4,1
C4200,Male,0,16,Postpaid,879,2-year,Debit Card,Fiber,2,0
C4201,Female,0,42,Postpaid,1217,1-year,Debit Card,Fiber,4,1
C4202,Female,0,54,Prepaid,440,Month-to-month,UPI,Fiber,2,0
C4203,Female,0,14,Postpaid,1220,1-year,UPI,Fiber,7,1
C4204,Female,0,13,Postpaid,1056,1-year,UPI,Fiber,1,1
C4205,Female,0,41,Prepaid,403,Month-to-month,UPI,None,5,1
C4206,Female,0,7,Prepaid,409,Month-to-month,Credit Card,DSL,1,0
C4207,Female,1,12,Postpaid,798,2-year,UPI,DSL,0,0
C4208,Female,0,37,Prepaid,484,Month-to-month,Debit Card,DSL,1,0
C4209,Female,0,50,Prepaid,595,Month-to-month,Credit Card,DSL,4,1
C4210,Female,1,4,Postpaid,1015,1-year,UPI,DSL,2,1
C4211,Male,0,2,Prepaid,282,Month-to-month,Cash,Fiber,0,1
C4212,Female,0,35,Prepaid,338,Month-to-month,UPI,DSL,1,0
C4213,Male,0,58,Prepaid,344,Month-to-month,Credit Card,Fiber,0,0
C4214,Male,0,44,Postpaid,1257,2-year,Credit Card,Fiber,0,1
C4215,Male,1,3,Prepaid,318,Month-to-month,UPI,Fiber,2,1
C4216,Male,0,4,Prepaid,543,Month-to-month,UPI,Fiber,4,1
C4217,Female,0,38,Prepaid,486,Month-to-month,UPI,DSL,5,1
C4218,Male,0,12,Prepaid,409,Month-to-month,Debit Card,DSL,4,1
C4219,Female,0,19,Postpaid,739,1-year,Debit Card,DSL,3,0
C4220,Female,0,10,Postpaid,818,2-year,Debit Card,DSL,4,0
C4221,Male,0,1,Prepaid,525,Month-to-month,Credit Card,Fiber,7,1
C4222,Female,0,17,Postpaid,1251,2-year,Credit Card,DSL,1,1
C4223,Male,0,16,Postpaid,903,1-year,UPI,Fiber,7,0
C4224,Male,0,9,Postpaid,795,1-year,UPI,Fiber,3,0
C4225,Female,0,57,Prepaid,270,Month-to-month,UPI,DSL,3,0
C4226,Female,0,53,Prepaid,584,Month-to-month,Credit Card,DSL,3,0
C4227,Male,0,9,Postpaid,814,1-year,UPI,DSL,3,0
C4228,Female,0,59,Prepaid,510,Month-to-month,UPI,Fiber,4,1
C4229,Female,1,55,Prepaid,495,Month-to-month,UPI,DSL,6,1
C4230,Female,0,9,Postpaid,867,2-year,Credit Card,Fiber,3,0
C4231,Male,0,12,Postpaid,944,2-year,Credit Card,Fiber,1,0
C4232,Male,0,55,Prepaid,521,Month-to-month,UPI,Fiber,1,0
C4233,Female,1,41,Postpaid,958,2-year,UPI,Fiber,0,0
C4234,Female,0,15,Prepaid,578,Month-to-month,UPI,Fiber,6,1
C4235,Female,0,2,Postpaid,1045,2-year,UPI,Fiber,6,1
C4236,Female,0,11,Prepaid,588,Month-to-month,UPI,DSL,7,1
C4237,Female,1,11,Prepaid,420,Month-to-month,UPI,Fiber,1,0
C4238,Male,0,8,Prepaid,359,Month-to-month,Debit Card,Fiber,5,1
C4239,Female,0,55,Prepaid,544,Month-to-month,Credit Card,Fiber,0,0
C4240,Male,1,32,Prepaid,259,Month-to-month,UPI,DSL,7,1
C4241,Female,0,6,Prepaid,451,Month-to-month,UPI,DSL,1,0
C4242,Male,0,53,Postpaid,750,2-year,UPI,Fiber,3,0
C4243,Female,0,20,Prepaid,511,Month-to-month,UPI,Fiber,2,0
C4244,Male,1,39,Postpaid,913,1-year,Cash,Fiber,7,1
C4245,Female,0,35,Prepaid,315,Month-to-month,Debit Card,Fiber,3,0
C4246,Male,1,8,Postpaid,1038,1-year,UPI,Fiber,4,1
C4247,Male,0,50,Prepaid,410,Month-to-month,Credit Card,Fiber,0,0
C4248,Male,0,49,Prepaid,316,Month-to-month,UPI,Fiber,2,0
C4249,Male,1,43,Prepaid,349,Month-to-month,UPI,DSL,6,1
C4250,Male,0,34,Prepaid,326,Month-to-month,Debit Card,Fiber,7,1
C4251,Male,0,57,Postpaid,1249,2-year,UPI,Fiber,1,1
C4252,Female,0,53,Postpaid,1283,1-year,Credit Card,DSL,3,1
C4253,Male,0,59,Prepaid,399,Month-to-month,Credit Card,DSL,6,1
C4254,Female,0,56,Prepaid,317,Month-to-month,Credit Card,DSL,0,0
C4255,Female,0,19,Prepaid,503,Month-to-month,Cash,Fiber,0,1
C4256,Female,0,7,Prepaid,266,Month-to-month,Debit Card,Fiber,6,1
C4257,Female,0,31,Postpaid,1111,2-year,Debit Card,Fiber,7,1
C4258,Female,0,18,Prepaid,462,Month-to-month,Credit Card,Fiber,1,0
C4259,Male,1,40,Prepaid,562,Month-to-month,UPI,Fiber,0,1
C4260,Male,0,14,Prepaid,505,Month-to-month,Debit Card,DSL,7,1
C4261,Male,0,39,Prepaid,465,Month-to-month,Cash,None,1,0
C4262,Female,0,60,Prepaid,535,Month-to-month,Credit Card,DSL,6,1
C4263,Male,0,53,Prepaid,256,Month-to-month,Cash,DSL,7,1
C4264,Male,0,60,Prepaid,448,Month-to-month,UPI,Fiber,1,0
C4265,Male,0,59,Prepaid,340,Month-to-month,UPI,DSL,3,0
C4266,Male,1,36,Prepaid,396,Month-to-month,UPI,DSL,0,0
C4267,Male,1,17,Postpaid,1058,1-year,Credit Card,DSL,6,1
C4268,Female,0,37,Prepaid,301,Month-to-month,Debit Card,Fiber,4,1
C4269,Male,1,44,Prepaid,492,Month-to-month,UPI,Fiber,4,1
C4270,Female,0,9,Prepaid,468,Month-to-month,Cash,Fiber,3,0
C4271,Female,0,58,Prepaid,255,Month-to-month,Credit Card,Fiber,6,1
C4272,Female,1,20,Prepaid,358,Month-to-month,Credit Card,DSL,3,0
C4273,Female,0,45,Postpaid,1227,2-year,Debit Card,DSL,1,1
C4274,Female,0,57,Postpaid,1019,2-year,UPI,DSL,6,1
C4275,Male,0,28,Prepaid,451,Month-to-month,Debit Card,Fiber,4,1
C4276,Male,0,50,Postpaid,1198,2-year,UPI,Fiber,0,1
C4277,Male,0,20,Prepaid,463,Month-to-month,UPI,Fiber,4,1
C4278,Female,0,41,Prepaid,317,Month-to-month,Credit Card,DSL,7,1
C4279,Male,1,36,Postpaid,917,1-year,Cash,Fiber,3,0
C4280,Male,0,53,Postpaid,1029,2-year,Credit Card,None,3,1
C4281,Female,0,27,Postpaid,885,2-year,Credit Card,DSL,6,0
C4282,Female,0,8,Prepaid,266,Month-to-month,Debit Card,DSL,6,1
C4283,Female,0,32,Prepaid,260,Month-to-month,UPI,DSL,6,1
C4284,Female,0,1,Prepaid,558,Month-to-month,Debit Card,None,6,1
C4285,Male,0,17,Postpaid,987,2-year,Credit Card,Fiber,1,0
C4286,Female,1,57,Prepaid,373,Month-to-month,UPI,DSL,0,0
C4287,Female,1,9,Postpaid,835,2-year,Credit Card,Fiber,3,0
C4288,Male,0,20,Prepaid,493,Month-to-month,UPI,Fiber,7,1
C4289,Male,1,45,Prepaid,567,Month-to-month,UPI,Fiber,5,1
C4290,Female,0,32,Postpaid,1162,1-year,UPI,DSL,0,1
C4291,Male,0,2,Postpaid,919,1-year,UPI,Fiber,4,1
C4292,Female,0,32,Prepaid,278,Month-to-month,Debit Card,DSL,1,0
C4293,Female,0,45,Postpaid,866,2-year,Credit Card,DSL,6,0
C4294,Male,0,9,Prepaid,308,Month-to-month,Credit Card,DSL,4,1
C4295,Male,0,30,Prepaid,392,Month-to-month,UPI,Fiber,6,1
C4296,Female,0,20,Postpaid,1211,2-year,Debit Card,DSL,5,1
C4297,Female,1,38,Postpaid,786,1-year,UPI,Fiber,3,0
C4298,Female,0,60,Postpaid,1244,1-year,Credit Card,Fiber,7,1
C4299,Male,0,1,Postpaid,974,1-year,UPI,None,3,1
C4300,Female,0,60,Postpaid,840,1-year,Credit Card,Fiber,7,0
C4301,Female,0,57,Postpaid,1052,2-year,UPI,Fiber,0,1
C4302,Female,0,5,Prepaid,366,Month-to-month,Debit Card,DSL,6,1
C4303,Female,0,35,Postpaid,1081,2-year,Debit Card,Fiber,7,1
C4304,Female,0,36,Postpaid,1033,1-year,Debit Card,Fiber,3,1
C4305,Male,0,1,Prepaid,543,Month-to-month,UPI,DSL,7,1
C4306,Female,0,14,Prepaid,394,Month-to-month,UPI,Fiber,5,1
C4307,Female,0,9,Prepaid,276,Month-to-month,Cash,Fiber,0,0
C4308,Female,0,30,Postpaid,1293,2-year,Credit Card,DSL,5,1
C4309,Female,0,24,Prepaid,312,Month-to-month,Cash,DSL,2,0
C4310,Male,0,4,Postpaid,1194,2-year,Credit Card,DSL,3,1
C4311,Male,0,50,Prepaid,313,Month-to-month,Cash,DSL,4,1
C4312,Male,0,14,Prepaid,288,Month-to-month,Cash,Fiber,4,1
C4313,Female,0,25,Postpaid,729,2-year,Debit Card,DSL,0,0
C4314,Female,0,4,Prepaid,364,Month-to-month,UPI,DSL,5,1
C4315,Male,0,25,Prepaid,294,Month-to-month,Credit Card,Fiber,5,1
C4316,Male,0,10,Prepaid,465,Month-to-month,Cash,None,5,1
C4317,Male,0,35,Postpaid,1208,2-year,Debit Card,DSL,5,1
C4318,Female,1,55,Postpaid,943,2-year,UPI,Fiber,2,0
C4319,Female,1,7,Postpaid,920,1-year,Credit Card,DSL,7,0
C4320,Male,0,42,Postpaid,855,2-year,Debit Card,DSL,3,1
C4321,Male,0,13,Prepaid,354,Month-to-month,Credit Card,Fiber,5,1
C4322,Male,0,4,Prepaid,583,Month-to-month,Debit Card,DSL,1,1
C4323,Female,1,50,Prepaid,550,Month-to-month,Debit Card,DSL,1,0
C4324,Female,1,43,Prepaid,420,Month-to-month,Cash,DSL,6,1
C4325,Female,0,57,Prepaid,357,Month-to-month,UPI,Fiber,6,1
C4326,Male,0,36,Prepaid,410,Month-to-month,UPI,Fiber,4,1
C4327,Male,0,56,Postpaid,813,1-year,UPI,Fiber,3,0
C4328,Female,0,14,Prepaid,289,Month-to-month,Cash,DSL,1,0
C4329,Male,0,18,Postpaid,724,2-year,Credit Card,DSL,0,0
C4330,Female,0,8,Postpaid,820,1-year,UPI,Fiber,3,0
C4331,Male,1,32,Postpaid,702,2-year,UPI,Fiber,4,0
C4332,Male,0,27,Postpaid,1144,2-year,Credit Card,Fiber,6,1
C4333,Male,0,42,Postpaid,953,1-year,Debit Card,DSL,2,0
C4334,Male,1,37,Prepaid,319,Month-to-month,Debit Card,DSL,0,0
C4335,Female,1,23,Prepaid,572,Month-to-month,Debit Card,Fiber,0,0
C4336,Male,0,7,Prepaid,255,Month-to-month,UPI,Fiber,7,1
C4337,Female,0,12,Prepaid,533,Month-to-month,Cash,Fiber,5,1
C4338,Female,0,25,Postpaid,1057,1-year,UPI,Fiber,3,1
C4339,Female,0,3,Postpaid,991,2-year,Credit Card,DSL,7,1
C4340,Male,1,26,Postpaid,873,2-year,UPI,Fiber,6,0
C4341,Female,1,4,Prepaid,262,Month-to-month,UPI,Fiber,2,1
C4342,Female,0,42,Postpaid,736,2-year,UPI,DSL,0,1
C4343,Female,0,36,Prepaid,454,Month-to-month,Credit Card,None,2,0
C4344,Male,0,15,Postpaid,1281,1-year,Credit Card,None,7,1
C4345,Male,1,32,Prepaid,289,Month-to-month,UPI,None,4,1
C4346,Female,0,29,Prepaid,414,Month-to-month,UPI,DSL,0,0
C4347,Male,0,10,Prepaid,280,Month-to-month,Debit Card,DSL,6,1
C4348,Female,0,21,Postpaid,1119,1-year,UPI,DSL,1,1
C4349,Female,0,54,Prepaid,386,Month-to-month,UPI,DSL,6,1
C4350,Male,0,16,Prepaid,569,Month-to-month,Credit Card,None,4,1
C4351,Female,0,47,Postpaid,787,1-year,Debit Card,Fiber,4,1
C4352,Male,1,19,Postpaid,951,2-year,UPI,Fiber,5,0
C4353,Male,1,29,Prepaid,530,Month-to-month,Cash,Fiber,7,1
C4354,Female,0,52,Postpaid,1120,2-year,Credit Card,DSL,0,1
C4355,Male,0,51,Prepaid,371,Month-to-month,Credit Card,DSL,1,0
C4356,Male,0,18,Prepaid,327,Month-to-month,UPI,DSL,7,1
C4357,Female,0,58,Prepaid,562,Month-to-month,Debit Card,Fiber,2,0
C4358,Female,0,44,Prepaid,576,Month-to-month,UPI,Fiber,1,0
C4359,Male,1,57,Prepaid,337,Month-to-month,Credit Card,None,7,1
C4360,Male,0,16,Prepaid,362,Month-to-month,UPI,Fiber,4,1
C4361,Female,0,1,Prepaid,349,Month-to-month,Credit Card,Fiber,0,1
C4362,Male,1,48,Postpaid,971,1-year,Debit Card,DSL,1,0
C4363,Male,1,2,Postpaid,733,1-year,Debit Card,Fiber,6,1
C4364,Male,0,56,Prepaid,595,Month-to-month,UPI,Fiber,1,0
C4365,Male,0,15,Prepaid,360,Month-to-month,Credit Card,Fiber,4,1
C4366,Male,0,39,Postpaid,1072,1-year,Credit Card,Fiber,7,1
C4367,Male,0,28,Postpaid,824,2-year,UPI,Fiber,2,0
C4368,Male,0,1,Postpaid,802,1-year,Credit Card,Fiber,7,1
C4369,Female,0,5,Prepaid,261,Month-to-month,UPI,Fiber,1,1
C4370,Female,1,42,Prepaid,493,Month-to-month,Credit Card,Fiber,5,1
C4371,Female,0,22,Postpaid,1030,1-year,Debit Card,DSL,7,1
C4372,Female,0,53,Prepaid,444,Month-to-month,UPI,Fiber,7,1
C4373,Female,0,36,Postpaid,1269,1-year,UPI,Fiber,7,1
C4374,Male,0,46,Postpaid,1111,1-year,UPI,Fiber,1,1
C4375,Male,1,13,Prepaid,422,Month-to-month,Cash,Fiber,3,0
C4376,Male,0,1,Prepaid,428,Month-to-month,Debit Card,Fiber,4,1
C4377,Male,0,16,Postpaid,862,2-year,UPI,Fiber,3,1
C4378,Female,0,55,Prepaid,308,Month-to-month,Credit Card,None,4,1
C4379,Male,0,41,Prepaid,303,Month-to-month,UPI,DSL,4,1
C4380,Male,0,22,Postpaid,725,2-year,Credit Card,DSL,3,0
C4381,Female,0,32,Postpaid,1283,2-year,Credit Card,Fiber,6,1
C4382,Male,0,16,Prepaid,398,Month-to-month,Cash,DSL,2,0
C4383,Male,0,51,Prepaid,533,Month-to-month,UPI,Fiber,2,0
C4384,Female,0,15,Postpaid,832,1-year,Credit Card,DSL,4,0
C4385,Male,1,58,Postpaid,860,2-year,Debit Card,Fiber,6,0
C4386,Male,1,46,Postpaid,1079,1-year,Debit Card,DSL,6,1
C4387,Male,0,52,Postpaid,960,1-year,Credit Card,DSL,3,0
C4388,Male,0,42,Prepaid,472,Month-to-month,Debit Card,Fiber,1,0
C4389,Male,0,53,Prepaid,493,Month-to-month,UPI,Fiber,4,1
